OPEID,name,city,state,region,median_debt,default_rate,highest_degree,ownership,locale,hbcu,admit_rate,SAT_avg,online_only,enrollment,net_price,avg_cost,net_tuition,ed_spending_per_student,avg_faculty_salary,pct_PELL,pct_fed_loan,grad_rate,pct_firstgen,med_fam_income,med_alum_earnings
181600,Indiana University-South Bend,South Bend,IN,Midwest,11.403,5.2,Graduate,Public,Small City,No,86.87,1039,No,4260,9.646,16.667,6.926,9.008,6.545,41.09,43.46,38.08,41.0221619,40.8675,39.572
180900,Indiana University-Bloomington,Bloomington,IN,Midwest,15.712,3.4,Graduate,Public,Small City,No,80.38,1261,No,32621,14.619,25.587,18.569,16.549,10.738,18.08,30.3,79.79,22.1149372,75.001,58.814
181500,Indiana University-Northwest,Gary,IN,Midwest,12.5,5.8,Graduate,Public,Small City,No,81.68,1005,No,3293,6.363,13.054,7.065,9.156,7.171,42.59,41.57,32.36,45.3766075,36.436,41.963
181700,Indiana University-Southeast,New Albany,IN,Midwest,11.5,6,Graduate,Public,Suburb,No,85.41,1055,No,3993,11.446,17.421,6.685,8.478,7.191,36.21,36.71,35.65,40.9111617,36.0625,42.668
181100,Indiana University-East,Richmond,IN,Midwest,12,5.9,Graduate,Public,Rural,No,67.32,1043,No,2977,9.285,16.144,7.742,6.755,6.863,35.89,39.4,44.5,44.6296296,35.515,38.629
182200,Indiana Wesleyan University-Marion,Marion,IN,Midwest,14.063,5,Graduate,Private nonprofit,Town,No,91.47,1134,No,2461,21.204,39.347,14.255,10.813,7.494,27.77,58.51,71.71,47.4113996,35.007,54.411
184000,University of Notre Dame,Notre Dame,IN,Midwest,19,0.7,Graduate,Private nonprofit,Suburb,No,18.99,1489,No,8854,31.101,74.172,25.903,30.82,14.612,10.28,30.53,96.51,10.23766,112.232,88.962
182400,Oakland City University,Oakland City,IN,Midwest,11.372,8.1,Graduate,Private nonprofit,Town,No,63.31,1021,No,548,11.12,37.683,15.662,5.034,5.797,18.05,10.96,56.92,44.1605839,41.786,37.286
183000,Rose-Hulman Institute of Technology,Terre Haute,IN,Midwest,22.577,1,Graduate,Private nonprofit,Small City,No,76.62,1371,No,1969,38.975,70.401,29.067,20.963,10.977,12.4,44.9,83.13,14.3801653,105.358,94.131
183200,University of Saint Francis-Fort Wayne,Fort Wayne,IN,Midwest,18.5,4.4,Graduate,Private nonprofit,Large City,No,99.05,1075,No,1746,18.389,40.759,16.69,9.351,7.124,43.25,70.07,50.58,35.9433962,52.419,45.61
183500,Saint Mary-of-the-Woods College,Saint Mary of the Woods,IN,Midwest,12.795,7.3,Graduate,Private nonprofit,Rural,No,71.23,1026,No,746,15.585,42.591,12.893,8.911,5.008,52.09,74.67,53.09,39.6464647,37.057,36.797
183600,Saint Mary's College,Notre Dame,IN,Midwest,23.626,1.2,Graduate,Private nonprofit,Suburb,No,81.51,1189,No,1412,23.625,58.956,17.158,14.633,7.619,25.49,63.22,80.69,19.7986577,87.888,56.655
183900,Trine University,Angola,IN,Midwest,16.822,4.8,Graduate,Private nonprofit,Town,No,78.94,1130,No,2254,25.028,47.142,14.322,8.066,7.583,15.91,39.84,60.92,32.1561338,56.102,52.957
184200,Valparaiso University,Valparaiso,IN,Midwest,23.25,3,Graduate,Private nonprofit,Suburb,No,86.63,1199,No,2719,22.899,53.847,15.861,10.959,7.602,26.77,56.58,65.5,28.8135593,70.535,55.837
185000,Central College,Pella,IA,Midwest,23.25,1.2,Bachelors,Private nonprofit,Town,No,63.68,1116,No,1091,21.099,53.402,14.291,13.93,7.452,27.43,75.24,67.83,21.4801444,81.1915,49.741
185200,Clarke University,Dubuque,IA,Midwest,20,1.5,Graduate,Private nonprofit,Small City,No,89.2,1085,No,654,24.86,48.724,17.598,10.053,6.23,34.7,80.61,65.75,29.3506494,66.479,47.254
185600,Cornell College,Mount Vernon,IA,Midwest,22.5,3.3,Bachelors,Private nonprofit,Town,No,82.41,1224,No,996,23.694,58.201,16.143,13.424,7.532,22.65,60.59,67.43,19.5754717,80,49.543
185900,Dordt University,Sioux Center,IA,Midwest,18.424,2.3,Graduate,Private nonprofit,Town,No,71.84,1209,No,1354,24.313,46.028,14.255,10.267,6.438,22.38,53.07,65.55,12.2486289,83.5345,48.164
186000,Drake University,Des Moines,IA,Midwest,19,1.9,Graduate,Private nonprofit,Small City,No,67.92,1254,No,2814,29.903,57.643,20.799,12.592,8.943,18.86,48.75,77.79,15.3005465,89.603,63.528
189100,University of Dubuque,Dubuque,IA,Midwest,15,11.7,Graduate,Private nonprofit,Small City,No,78.63,1010,No,1778,27.592,47.188,20.909,8.784,6.903,47.84,70.47,45.7,36.1220472,41.8365,47.629
186600,Graceland University-Lamoni,Lamoni,IA,Midwest,14.75,6.7,Graduate,Private nonprofit,Rural,No,68.07,1043,No,915,18.286,43.96,14.74,9.067,6.343,49.33,74.37,40.86,37.5821288,49.13,41.637
186700,Grand View University,Des Moines,IA,Midwest,16.532,5.7,Graduate,Private nonprofit,Small City,No,97.02,1059,No,1660,20.469,39.864,13.164,6.815,6.744,39.27,72.28,55.56,36.0204082,50.0475,49.451
186800,Grinnell College,Grinnell,IA,Midwest,15.692,0.3,Bachelors,Private nonprofit,Town,No,19.25,1448,No,1490,25.182,70.346,21.271,29.667,11.346,18.75,37.74,86.67,17.5609756,74.9155,59.488
186900,Iowa State University,Ames,IA,Midwest,18.75,2.4,Graduate,Public,Small City,No,88.42,1197,No,26566,16.002,21.74,11.927,10.386,11.366,20.38,48.03,74.72,19.9184015,76.488,57.351
187100,Iowa Wesleyan University,Mount Pleasant,IA,Midwest,10.875,8.1,Graduate,Private nonprofit,Town,No,71.19,959,No,650,31.971,45.994,9.775,6.529,5.724,52.95,72.51,29.87,36,33.464,45.066
189200,University of Iowa,Iowa City,IA,Midwest,17.75,2.2,Graduate,Public,Small City,No,84.28,1229,No,21909,19.401,24.806,14.659,14.478,11.79,19.45,41.82,72.19,22.3128536,72.993,58.274
187400,Luther College,Decorah,IA,Midwest,23.25,1.8,Bachelors,Private nonprofit,Town,No,64.29,1229,No,1794,25.538,57.885,14.646,13.252,7.669,20.14,62.79,76.74,12.8463476,92.364,51.981
627300,Mercy College of Health Sciences,Des Moines,IA,Midwest,12.5,2.8,Bachelors,Private nonprofit,Small City,No,91.67,1105,No,854,23.737,29.813,19.556,8.927,5.935,36.35,72.45,51.22,34.6080306,41.783,52.855
189000,University of Northern Iowa,Cedar Falls,IA,Midwest,16.486,2.8,Graduate,Public,Small City,No,78.88,1149,No,8204,16.438,21.047,6.568,10.377,8.407,25.68,53.2,63.56,22.4896669,70.5825,49.563
188300,Northwestern College,Orange City,IA,Midwest,15.06,1.8,Graduate,Private nonprofit,Town,No,73.77,1146,No,1040,22.41,45.76,11.73,8.668,6.773,25.45,61.83,68.57,13.4782609,81.3,44.904
188900,Saint Ambrose University,Davenport,IA,Midwest,19,3.3,Graduate,Private nonprofit,Small City,No,73.84,1110,No,2299,26.292,46.894,18.005,10.131,7.481,25.75,67.79,64.04,28.4457478,69.5435,54.6
188700,Simpson College,Indianola,IA,Midwest,21.5,3.4,Graduate,Private nonprofit,Town,No,86.62,1149,No,1218,19.644,53.845,14.063,10.093,6.636,35.96,71.77,70.93,23.3566434,72.9905,50.628
189300,Upper Iowa University,Fayette,IA,Midwest,16.833,6.9,Graduate,Private nonprofit,Rural,No,65.3,1035,No,2934,24.063,45.237,10.355,4.408,5.874,38.42,53.53,27.06,45.0797355,31.13,49.292
189500,Waldorf University,Forest City,IA,Midwest,11.74,8.1,Graduate,Prviate for-profit,Town,No,61.06,1018,No,2457,20.541,34.318,7.95,2.45,5.522,33.7,42.99,51.9,46.2573591,40.142,43.86
189600,Wartburg College,Waverly,IA,Midwest,20,3.9,Bachelors,Private nonprofit,Town,No,71.72,1114,No,1531,22.765,55.508,16.506,9.075,6.863,23.46,64.72,68.32,17.3501577,83.9255,52.864
190300,Baker University,Baldwin City,KS,Midwest,19.5,3.8,Graduate,Private nonprofit,Town,No,93.41,1102,No,1331,22.374,44.473,12.269,7.084,6.193,25.54,51.2,62.05,36.2892224,55.117,56.804
1025600,Benedictine College,Atchison,KS,Midwest,19,4,Graduate,Private nonprofit,Town,No,96.78,1213,No,1980,26.253,46.309,12.879,7.442,6.707,16.55,51.56,65.02,14.9606299,95.543,47.772
190400,Bethany College,Lindsborg,KS,Midwest,9.5,13.1,Bachelors,Private nonprofit,Town,No,68.32,1035,No,742,25.548,49.294,9.821,6.17,5.454,49.07,87.57,34.04,33.258427,45.677,41.604
190500,Bethel College-North Newton,North Newton,KS,Midwest,15,15.6,Bachelors,Private nonprofit,Town,No,61.32,1031,No,482,22.456,43.795,12.336,8.256,5.634,41.51,74.63,43.64,34.4051447,42.9875,46.099
191800,Friends University,Wichita,KS,Midwest,17.95,5.5,Graduate,Private nonprofit,Large City,No,57.54,1081,No,999,20.916,39.879,11.835,5.273,6.591,35.48,65.84,41.99,35.7627119,45.678,48.343
194800,University of Kansas,Lawrence,KS,Midwest,15.5,4.3,Graduate,Public,Small City,No,90.93,1227,No,18438,20.257,26.204,13.09,19.922,10.346,20.15,40.38,63.11,22.2240207,64.2405,56.386
193100,Manhattan Christian College,Manhattan,KS,Midwest,12,4.4,Bachelors,Private nonprofit,Small City,No,48.95,1085,No,164,20.501,30.594,13.159,5.513,5.236,42.02,58.51,37.68,26.8965517,49.684,42.609
193700,Ottawa University-Ottawa,Ottawa,KS,Midwest,12,6.3,Graduate,Private nonprofit,Town,No,70.3,1012,No,719,27.61,47.369,13.153,2.616,6.325,43.98,90.34,36.69,40.0868307,37.2315,47.355
194300,University of Saint Mary,Leavenworth,KS,Midwest,15.75,5,Graduate,Private nonprofit,Town,No,59.56,1020,No,762,21.868,42.175,15.315,8.253,6.337,42.2,88.36,56.07,35.7142857,55.329,50.006
194000,Southwestern College,Winfield,KS,Midwest,12.719,8.1,Graduate,Private nonprofit,Town,No,56.24,1020,No,1253,25.123,46.869,12.078,7.411,6.171,40.03,42.38,38.21,39.8425197,39.347,50.205
194500,Sterling College,Sterling,KS,Midwest,12.063,8.5,Graduate,Private nonprofit,Rural,No,36.88,1061,No,569,23.849,40.406,9.487,5.33,4.564,38.88,63.45,46.74,34.0974212,45.058,41.497
194600,Tabor College,Hillsboro,KS,Midwest,14,8,Graduate,Private nonprofit,Town,No,46.39,1047,No,528,26.121,44.24,9.245,6.224,5.117,42.41,72.21,42.14,31.3984169,49.3045,44.228
195000,Wichita State University,Wichita,KS,Midwest,14.25,5.6,Graduate,Public,Large City,No,79.63,1167,No,10770,14.859,20.418,8.787,8.293,8.153,31.6,43.04,48.43,36.3389328,43.391,47.524
195100,Alice Lloyd College,Pippa Passes,KY,South,9.233,8.7,Bachelors,Private nonprofit,Rural,No,21.15,994,No,569,15.045,25.49,7.214,5.053,4.979,54.18,54.88,35.33,46.7889908,39.463,38.419
195200,Asbury University,Wilmore,KY,South,16.5,6.1,Graduate,Private nonprofit,Town,No,75.15,1203,No,1399,22.376,42.462,13.95,9.616,6.622,32.05,55.03,63.58,23.6231884,55.322,41.352
195400,Bellarmine University,Louisville,KY,South,20,3.2,Graduate,Private nonprofit,Large City,No,82.37,1196,No,2431,23.992,56.319,17.542,9.382,7.968,24.02,57.76,64.31,27.2648084,68.249,52.312
195500,Berea College,Berea,KY,South,3.688,12,Bachelors,Private nonprofit,Town,No,32.96,1189,No,1432,5.222,54.866,2.502,16.925,8.209,83.71,17.71,67.31,40.5777166,22.742,37.154
195800,Brescia University,Owensboro,KY,South,19.5,5.5,Graduate,Private nonprofit,Small City,No,47.83,1112,No,803,13.831,36.939,10.127,6.604,5.681,43.54,59.12,35.98,45.210728,34.373,37.575
196100,Centre College,Danville,KY,South,25.25,1.8,Bachelors,Private nonprofit,Town,No,72.08,1325,No,1333,21.426,56.645,18.424,19.085,8.297,18.57,46.35,83.16,20.2564103,84.8555,57.976
196200,University of the Cumberlands,Williamsburg,KY,South,9.177,5.3,Graduate,Private nonprofit,Town,No,81.44,1095,No,4014,13.476,23.624,10.051,2.144,5.651,44.63,49.02,40.05,39.7660819,38.747,41.506
196300,Eastern Kentucky University,Richmond,KY,South,15,7.5,Graduate,Public,Town,No,97.95,1116,No,11255,13.763,23.384,7.152,8.131,7.146,38.44,50.43,45.22,39.9533489,39.2245,40.5
196800,Kentucky State University,Frankfort,KY,South,15,9.2,Graduate,Public,Town,Yes,83.98,959,No,1658,7.343,16.885,6.166,6.287,6.736,45.1,46.62,30,40.0321543,27.492,34.717
196900,Kentucky Wesleyan College,Owensboro,KY,South,12,10.4,Bachelors,Private nonprofit,Small City,No,60.19,1083,No,840,27.75,40.177,12.213,4.854,5.455,43.34,66.86,37.93,37.8109453,47.1395,42.366
198900,University of Kentucky,Lexington,KY,South,16.791,4.3,Graduate,Public,Large City,No,96.36,1223,No,21788,18.203,30.178,13.113,13.044,10.906,22.29,39.46,66.36,23.3600886,61.9315,54.458
196500,Kentucky Christian University,Grayson,KY,South,8,8.1,Graduate,Private nonprofit,Town,No,28.29,970,No,514,20.709,34.496,6.932,5.775,4.775,37.3,63.17,31.41,29.5774648,42.846,38.662
199900,University of Louisville,Louisville,KY,South,13.473,4.4,Graduate,Public,Large City,No,65.12,1198,No,14309,16.828,28.247,12.775,16.532,8.093,28.9,36.53,60.34,30.4347826,47.376,49.875
197500,Midway University,Midway,KY,South,12.266,6.8,Graduate,Private nonprofit,Rural,No,73.06,1084,No,1156,24.164,41.077,12.514,5.429,6.894,45.49,71.17,51.35,43.4563758,31.774,38.294
197700,Murray State University,Murray,KY,South,15.5,6,Graduate,Public,Town,No,77.03,1179,No,6981,11.736,21.349,7.49,9.01,6.535,31.15,40.71,53.36,33.95574,46.064,41.894
927500,Northern Kentucky University,Highland Heights,KY,South,15,7.2,Graduate,Public,Suburb,No,87.03,1144,No,9604,9.183,17.869,10.005,8.497,7.787,27.42,42.47,46.64,38.1318681,48.195,44.814
196000,Spalding University,Louisville,KY,South,19.596,4,Graduate,Private nonprofit,Large City,No,93.43,1026,No,842,21.976,38.163,17.788,10.118,7.382,41.51,64.76,57.89,35.0083752,33.8855,47.088
198700,Transylvania University,Lexington,KY,South,22.569,2.9,Bachelors,Private nonprofit,Large City,No,92.12,1267,No,959,24.752,53.097,18.495,11.025,7.628,25.69,60.47,73.95,16.3636364,84.2645,49.994
198800,Union College,Barbourville,KY,South,15,14.6,Graduate,Private nonprofit,Town,No,57.33,1035,No,927,20.558,39.439,10.877,4.657,4.943,55.92,69.34,27.73,40.7272727,36.523,38.076
200200,Western Kentucky University,Bowling Green,KY,South,15,6.9,Graduate,Public,Small City,No,97.75,1130,No,13086,12.522,21.084,8.281,9.366,7.804,29.22,40.96,52.31,35.703728,41.838,39.268
200300,Centenary College of Louisiana,Shreveport,LA,South,15.25,3.7,Graduate,Private nonprofit,Small City,No,63.69,1191,No,552,22.672,55.3,11.386,11.406,7.092,36.07,66.12,55.71,21.8340611,62.373,47.598
200400,Dillard University,New Orleans,LA,South,26,13.4,Bachelors,Private nonprofit,Large City,Yes,65.31,1044,No,1214,19.105,33.421,9.144,7.446,6.619,72.33,84.33,49.54,35.2852853,23.449,37.014
200600,Grambling State University,Grambling,LA,South,24.727,18.6,Graduate,Public,Town,Yes,93.22,942,No,4511,16.964,24.332,5.216,4.387,5.993,75.98,84.76,42.11,39.4517866,19.68,33.961
201100,Louisiana State University-Alexandria,Alexandria,LA,South,10.743,11.9,Bachelors,Public,Rural,No,63.54,1042,No,3208,7.301,14.207,6.267,4.913,6.012,41.05,43.74,31.22,44.8872181,32.073,36.241
201000,Louisiana State University and Agricultural & Mechanical College,Baton Rouge,LA,South,13.5,4,Graduate,Public,Small City,No,73.38,1229,No,25203,17.811,32.724,12.061,9.626,10.089,23.87,30.72,69.56,26.6491985,55.214,56.806
201300,Louisiana State University-Shreveport,Shreveport,LA,South,13.71,5.5,Graduate,Public,Small City,No,82.68,1133,No,2290,8.703,19.065,8.549,6.067,8.091,37.95,37.18,36.94,40.2714932,25.731,42.467
200700,Louisiana College,Pineville,LA,South,11,16.2,Graduate,Private nonprofit,Suburb,No,71.16,1082,No,868,14.946,27.669,10.109,8.42,5.746,47.25,62.06,33.62,36.8421053,32.431,43.411
200800,Louisiana Tech University,Ruston,LA,South,14.567,5.8,Graduate,Public,Town,No,63.57,1216,No,7923,11.304,21.927,8.144,6.445,7.908,23.28,33.51,61.42,31.1858407,45.7095,48.84
201600,Loyola University New Orleans,New Orleans,LA,South,16.749,4.7,Graduate,Private nonprofit,Large City,No,72.39,1160,No,3144,20.463,54.417,14.651,11.134,8.463,35.37,60.06,58.88,19.2807193,62,48.747
201700,McNeese State University,Lake Charles,LA,South,12.185,8.3,Graduate,Public,Small City,No,63.3,1136,No,5825,10.759,19.489,6.401,4.616,6.909,30.98,38.06,43.5,38.4801549,35.3415,42.965
201500,University of New Orleans,New Orleans,LA,South,10.5,6.6,Graduate,Public,Large City,No,82.91,1088,No,5985,12.14,20.864,8.338,6.284,8.204,38.91,36.66,41.49,40.6360424,29.218,46.502
200500,Nicholls State University,Thibodaux,LA,South,13,8.6,Graduate,Public,Small City,No,93.29,1104,No,5664,12.755,21.275,6.275,5.545,6.437,38.11,47.95,45.48,45.8371041,36.747,42.206
202000,University of Louisiana at Monroe,Monroe,LA,South,14.25,5.4,Graduate,Public,Small City,No,77.98,1118,No,5676,10.846,20.851,8.308,6.831,7.378,36.52,40.91,56.8,38.0085238,33.055,41.304
202100,Northwestern State University of Louisiana,Natchitoches,LA,South,14.5,9.4,Graduate,Public,Town,No,94.85,1050,No,8181,13.483,22.94,6.055,5.018,6.485,41.57,47.72,47.49,42.4301676,30.223,42.102
3106200,Franciscan Missionaries of Our Lady University,Baton Rouge,LA,South,16.749,3.2,Graduate,Private nonprofit,Small City,No,46.65,1120,No,944,16.595,26.751,12.965,9.947,7.499,31.56,51.47,38.2,47.3602485,36.926,49.017
202400,Southeastern Louisiana University,Hammond,LA,South,11,9.5,Graduate,Public,Small City,No,97.37,1105,No,11084,12.336,21.073,6.525,6.615,6.896,36.92,41.99,40.13,39.908357,34.942,41.516
202500,Southern University and A & M College,Baton Rouge,LA,South,15.017,13.6,Graduate,Public,Small City,Yes,43.45,975,No,5350,17.104,23.592,6.229,5.1,7.042,63.51,71.99,28.22,39.6600567,23.466,38.633
202600,Southern University at New Orleans,New Orleans,LA,South,18.75,12.3,Graduate,Public,Large City,Yes,72,925,No,1439,12.126,16.762,5.095,5.365,6.169,62.46,66.42,18.84,49.6009122,16.552,33.9
203100,University of Louisiana at Lafayette,Lafayette,LA,South,14.25,6,Graduate,Public,Small City,No,67.28,1148,No,12972,13.094,22.948,10.179,8.196,8.214,34.71,45.29,51.17,38.4858044,41.6475,42.35
202900,Tulane University of Louisiana,New Orleans,LA,South,19,3.1,Graduate,Private nonprofit,Large City,No,11.11,1427,No,8537,39.749,75.628,32.234,28.832,12.085,10.14,24.53,85.77,18.0011689,64.959,56.999
203200,Xavier University of Louisiana,New Orleans,LA,South,12.5,8,Graduate,Private nonprofit,Large City,Yes,80.62,1112,No,2502,20.108,36.391,15.696,9.536,9.272,51.38,67.55,49.74,26.572327,33.1115,53.554
203900,Colby College,Waterville,ME,Northeast,17.5,2,Bachelors,Private nonprofit,Town,No,10.27,1456,No,2155,19.597,73.6,28.158,22.874,11.579,15.83,16.77,90.42,10.8974359,94.859,71.127
204400,Maine Maritime Academy,Castine,ME,Northeast,24.25,2.2,Graduate,Public,Rural,No,52.14,1085,No,925,20.97,28.208,19.979,10.196,12.443,27.42,83.97,74.25,20.6741573,87.728,72.837
205100,Saint Joseph's College of Maine,Standish,ME,Northeast,19.5,4.3,Graduate,Private nonprofit,Rural,No,86.73,1081,No,1151,27.595,52.614,14.251,7.889,6.365,25.13,69.78,58.94,30.5309735,71.346,49.797
205400,University of Southern Maine,Portland,ME,Northeast,13,4.2,Graduate,Public,Small City,No,87.93,1062,No,5018,12.055,19.582,8.075,8.621,9.29,31.06,39.96,36.05,32.8369906,35.8145,49.223
210200,University of Baltimore,Baltimore,MD,Northeast,18.75,5.7,Graduate,Public,Large City,No,79.93,1018,No,1856,17.206,24.521,13.073,13.451,11.251,39.77,43.25,33.63,39.9002494,28.8,58.128
206200,Bowie State University,Bowie,MD,Northeast,12.5,11.1,Graduate,Public,Suburb,Yes,81.21,936,No,5286,15.773,22.891,5.404,8.096,8.851,50.14,58.52,43.1,35.5200691,36.4285,49.154
206800,Coppin State University,Baltimore,MD,Northeast,15.25,11.5,Graduate,Public,Large City,Yes,40.2,902,No,2084,10.105,17.787,2.207,11.715,8.241,59.8,85.27,30.34,47.2,26.331,41.709
207200,Frostburg State University,Frostburg,MD,Northeast,15.5,6.5,Graduate,Public,Suburb,No,73.61,1024,No,3749,15.748,24.65,6.457,8.677,7.415,35.49,50.06,52.77,35.9980383,49.589,49.23
207700,Johns Hopkins University,Baltimore,MD,Northeast,11.75,1.3,Graduate,Private nonprofit,Large City,No,11.06,1532,No,5752,23.428,74.001,26.099,84.825,15.417,15.41,10.49,94.4,13.1271478,79.4795,83.287
210500,University of Maryland-Baltimore County,Baltimore,MD,Northeast,15.5,3.1,Graduate,Public,Suburb,No,69.48,1255,No,10838,19.46,25.997,9.887,11.716,10.585,28.63,34.72,70.28,27.4018127,46.405,61.751
210300,University of Maryland-College Park,College Park,MD,Northeast,17.369,1.8,Graduate,Public,Suburb,No,50.96,1391,No,30214,18.048,27.343,14.584,15.2,13.763,17.6,27.83,87.02,22.4270576,67.353,71.837
210600,University of Maryland Eastern Shore,Princess Anne,MD,Northeast,20,9.9,Graduate,Public,Town,Yes,62.03,927,No,2023,15.117,24.348,4.981,16.128,8.706,51.52,59.88,40.61,35.7506361,34.148,41.252
208300,Morgan State University,Baltimore,MD,Northeast,18.359,12.2,Graduate,Public,Large City,Yes,73.59,988,No,6263,17.351,23.254,7.088,9.565,9.665,52.67,67.74,46.31,33.101188,36.2765,43.075
208600,Mount St. Mary's University,Emmitsburg,MD,Northeast,17.365,5,Graduate,Private nonprofit,Town,No,80.45,1082,No,2009,27.394,57.867,15.792,8.993,7.835,23.66,55.58,63.14,23.2712766,82.5735,58.6
209500,St. Mary's College of Maryland,St. Mary's City,MD,Northeast,17.675,1.8,Graduate,Public,Suburb,No,79.03,1190,No,1467,19.448,30.61,10.917,15.16,7.922,21.33,64.99,71.69,23.2824428,85,55.342
209900,Towson University,Towson,MD,Northeast,15.168,2.7,Graduate,Public,Small City,No,78.8,1122,No,18629,18.105,25.697,7.104,7.098,7.864,30.95,48.53,73.1,28.9599522,59.362,57.866
211400,American International College,Springfield,MA,Northeast,20.5,6.1,Graduate,Private nonprofit,Small City,No,69.38,1015,No,1355,27.082,51.505,15.175,6.709,7.477,55.56,87.62,43.75,40.5737705,38.891,49.933
211500,Amherst College,Amherst,MA,Northeast,12,0,Bachelors,Private nonprofit,Suburb,No,11.83,1497,No,1745,21.657,76.75,28.449,32.264,12.844,23.76,14.68,94.67,20.8459215,42.053,71.567
212100,Babson College,Wellesley,MA,Northeast,20.5,0.7,Graduate,Private nonprofit,Suburb,No,26.97,1361,No,2435,37.092,72.378,36.385,15.72,17.64,12.03,28.25,94.65,14.8760331,91.204,106.595
212200,Bay Path University,Longmeadow,MA,Northeast,18.524,4.9,Graduate,Private nonprofit,Suburb,No,78.31,1074,No,1689,20.435,48.102,16.046,7.515,7.23,61.25,96.86,59.69,49.706622,32.289,43.797
212400,Bentley University,Waltham,MA,Northeast,23.25,0.8,Graduate,Private nonprofit,Small City,No,57.82,1281,No,4059,41.334,71.094,33.137,15.484,14.793,13.93,45.29,89.57,15.5536771,106.5655,107.974
212800,Boston College,Chestnut Hill,MA,Northeast,16.999,0.9,Graduate,Private nonprofit,Small City,No,26.38,1433,No,9681,36.599,75.872,35.556,23.094,15.608,13.4,36.29,91.69,13.1895687,103.007,93.021
213000,Boston University,Boston,MA,Northeast,22.423,1.4,Graduate,Private nonprofit,Large City,No,20.09,1419,No,16359,30.395,74.911,33.935,32.434,14.614,15.93,28.97,89.03,16.9382716,81.244,75.642
213300,Brandeis University,Waltham,MA,Northeast,23.25,1.2,Graduate,Private nonprofit,Small City,No,33.4,1424,No,3481,33.663,76.044,24.977,18.616,13.299,16.62,36.52,89.23,16.3069544,72.6115,70.327
218300,Bridgewater State University,Bridgewater,MA,Northeast,18.75,5.6,Graduate,Public,Suburb,No,82.31,1049,No,8760,18.951,23.845,9.255,9.164,9.852,35.95,73.67,59.03,34.1421569,57.864,52.093
213900,Clark University,Worcester,MA,Northeast,23,1.7,Graduate,Private nonprofit,Small City,No,47.13,1271,No,2205,27.233,58.153,21.538,13.305,11.307,20.86,56.7,74.91,16.2952646,77.506,54.506
214300,Curry College,Milton,MA,Northeast,18.5,5.7,Graduate,Private nonprofit,Suburb,No,92.71,1055,No,2164,28.729,57.26,19.207,13.279,10.294,27.98,68.38,54.94,30.015674,64.7345,45.729
214500,Eastern Nazarene College,Quincy,MA,Northeast,19.5,5.3,Graduate,Private nonprofit,Suburb,No,64.38,1030,No,541,22.115,41.194,9.158,6.819,5.804,45.29,67.93,38.1,30.0940439,46.131,50.05
214600,Emerson College,Boston,MA,Northeast,21.188,3.2,Graduate,Private nonprofit,Large City,No,41.05,1302,No,3702,45.171,72.119,30.966,11.139,10.172,15.94,48.84,78.53,13.1557708,93.112,56.676
214700,Emmanuel College,Boston,MA,Northeast,23.5,4.4,Graduate,Private nonprofit,Large City,No,75.52,1202,No,1785,29.816,58.787,16.712,9,8.327,23.58,68.13,61.64,20.7368421,86.708,55.158
215000,Fisher College,Boston,MA,Northeast,12.666,8.5,Graduate,Private nonprofit,Large City,No,77.72,938,No,1179,22.565,48.411,12.721,7.212,5.973,35.85,54.03,34.92,46.7741936,29.242,40.264
218500,Framingham State University,Framingham,MA,Northeast,16.399,3.8,Graduate,Public,Small City,No,78.53,1044,No,3384,19.535,25.81,7.239,7.207,9.408,36.84,61.65,60.65,32.2507123,55.277,54.521
215300,Gordon College,Wenham,MA,Northeast,22.25,3.4,Graduate,Private nonprofit,Suburb,No,68.27,1159,No,1428,25.748,51.869,17.258,10.222,7.272,20.5,64.23,72.22,16.9154229,82.787,46.746
215500,Harvard University,Cambridge,MA,Northeast,12.072,0.9,Graduate,Private nonprofit,Small City,No,5.01,1520,No,6099,13.872,75.914,32.505,45.396,21.143,11.33,1.88,97.63,25.708061,33.066,84.918
214100,College of the Holy Cross,Worcester,MA,Northeast,26,1.2,Bachelors,Private nonprofit,Small City,No,37.94,1371,No,2962,35.761,71.448,34.021,21.773,11.598,17.45,53.46,92.76,16.6253102,106.778,84.653
215800,Lasell University,Newton,MA,Northeast,23.25,6.2,Graduate,Private nonprofit,Small City,No,84.54,1083,No,1481,26.666,54.73,18.692,8.377,8.324,33.5,75.53,62.48,28.8095238,73.1465,55.34
216100,University of Massachusetts-Lowell,Lowell,MA,Northeast,19,3.5,Graduate,Public,Suburb,No,75.2,1232,No,13364,20.079,29.174,12.935,12.485,12.226,28.31,54.43,68.73,31.7661488,53.801,65.584
222100,University of Massachusetts-Amherst,Amherst,MA,Northeast,20.5,1.9,Graduate,Public,Suburb,No,65.32,1307,No,23884,22.038,31.749,13.938,18.111,12.707,22.38,53.02,83.29,21.5541825,74.291,62.048
216500,MCPHS University,Boston,MA,Northeast,25,1.7,Graduate,Private nonprofit,Large City,No,91.12,1096,No,3950,37.807,54.955,24.992,11.12,10.249,25.46,66.24,70.31,30.4878049,50.594,118.171
217800,Massachusetts Institute of Technology,Cambridge,MA,Northeast,12,0.3,Graduate,Private nonprofit,Small City,No,7.26,1550,No,4360,16.407,73.16,32.82,81.726,19.64,18.96,8.32,95.58,25.8513932,53.87,111.222
