OPEID,name,city,state,region,median_debt,default_rate,highest_degree,ownership,locale,hbcu,admit_rate,SAT_avg,online_only,enrollment,net_price,avg_cost,net_tuition,ed_spending_per_student,avg_faculty_salary,pct_PELL,pct_fed_loan,grad_rate,pct_firstgen,med_fam_income,med_alum_earnings
100200,Alabama A & M University,Normal,AL,South,15.25,12.1,Graduate,Public,Small City,Yes,89.65,959,No,5090,15.529,23.445,8.101,4.836,7.599,70.95,75.04,28.66,36.5828092,23.553,36.339
105200,University of Alabama at Birmingham,Birmingham,AL,South,15.085,4.8,Graduate,Public,Small City,No,80.6,1245,No,13549,16.53,25.542,11.986,14.691,11.38,33.97,46.88,61.17,34.1223671,34.489,46.99
2503400,Amridge University,Montgomery,AL,South,10.984,12.9,Graduate,Private nonprofit,Small City,No,NA,NA,Yes,298,17.618,20.1,13.89,3.664,4.545,74.52,84.93,25,51.25,15.0335,37.895
105500,University of Alabama in Huntsville,Huntsville,AL,South,14,4.7,Graduate,Public,Small City,No,77.11,1300,No,7825,17.208,24.861,8.279,8.32,9.697,24.03,38.55,57.14,31.0132159,44.787,54.361
100500,Alabama State University,Montgomery,AL,South,17.5,12.8,Graduate,Public,Small City,Yes,98.88,938,No,3603,19.534,21.892,9.302,9.579,7.194,73.68,78.05,31.77,34.3434343,22.0805,32.084
105100,The University of Alabama,Tuscaloosa,AL,South,17.671,4,Graduate,Public,Small City,No,80.39,1262,No,30610,20.917,30.016,14.705,9.65,10.349,17.18,36.44,72.14,22.5712689,66.7335,52.751
100700,Central Alabama Community College,Alexander City,AL,South,6.5,14.8,Associates,Public,Town,No,NA,NA,No,994,3.269,9.437,2.259,6.054,6.581,38.19,12.9,19.2,54.9676026,22.217,32.503
831000,Auburn University at Montgomery,Montgomery,AL,South,12,8.2,Graduate,Public,Small City,No,95.55,1061,No,4301,13.678,20.225,7.995,6.289,7.729,46.54,53.55,30.4,38.189609,29.6715,41.679
100900,Auburn University,Auburn,AL,South,17.5,2.6,Graduate,Public,Small City,No,85.07,1302,No,24368,24.018,32.196,16.865,8.361,10.722,13.43,29.8,78.7,17.2647119,72.031,56.933
101200,Birmingham-Southern College,Birmingham,AL,South,16,4.4,Bachelors,Private nonprofit,Small City,No,60.45,1202,No,1129,19.808,32.514,8.672,11.481,6.961,22.58,46.15,70.94,17.2494173,68.0945,50.775
1218200,Chattahoochee Valley Community College,Phenix City,AL,South,6.543,9.6,Associates,Public,Rural,No,NA,NA,No,1183,2.652,10.275,2.072,4.797,6.432,50.88,17.15,22.46,43.0267062,20.813,31.254
1303906,South University-Montgomery,Montgomery,AL,South,13.516,11,Graduate,Prviate for-profit,Small City,No,NA,NA,No,289,20.518,28.761,12.62,6.355,4.93,59.36,67.73,14.29,47.2288337,20,36.71
101500,Enterprise State Community College,Enterprise,AL,South,5.928,16.1,Associates,Public,Town,No,NA,NA,No,1304,4.142,9.561,2.514,5.043,6.662,42.07,13.3,25.82,42.1891605,20.456,37.26
106000,Coastal Alabama Community College,Bay Minette,AL,South,5.5,12.6,Associates,Public,Town,No,NA,NA,No,4680,8.924,14.915,2.521,3.773,7.023,34,20.86,18.87,43.511965,24.15,32.139
100300,Faulkner University,Montgomery,AL,South,14.25,9.9,Graduate,Private nonprofit,Small City,No,75.76,1068,No,1834,20.5,34.835,10.81,5.917,5.926,50.09,63.84,27.11,43.0031949,24.0375,39.437
4187200,New Beginning College of Cosmetology,Albertville,AL,South,5.5,9,Certificate,Prviate for-profit,Town,No,NA,NA,No,86,12.56,16.173,7.969,3.165,NA,85.83,81.1,82.61,50,17.173,NA
787100,George C Wallace State Community College-Hanceville,Hanceville,AL,South,8.25,8.7,Associates,Public,Town,No,NA,NA,No,4211,6.685,12.537,2.912,5.331,7.772,45.76,26.9,45.16,49.8813157,27.572,35.632
962107,Herzing University-Birmingham,Birmingham,AL,South,11.855,8.4,Graduate,Private nonprofit,Suburb,No,91.53,NA,No,612,25.741,30.319,14.328,3.687,6.304,69.7,77.41,22.22,52.0903265,18.321,33.093
101900,Huntingdon College,Montgomery,AL,South,17.5,10,Bachelors,Private nonprofit,Small City,No,54.39,1101,No,917,21.632,37.483,12.717,6.497,6.886,40.77,72.52,41.85,34.56,37.577,45.389
102000,Jacksonville State University,Jacksonville,AL,South,15,6.3,Graduate,Public,Suburb,No,63.69,1084,No,6776,17.523,21.56,7.278,7.183,7.326,40.03,66.96,45.51,36.377025,35.734,39.354
102200,Jefferson State Community College,Birmingham,AL,South,4.648,10.1,Associates,Public,Small City,No,NA,NA,No,6208,9.564,14.127,2.905,5.101,7.033,29.74,21.2,15.77,45.0290778,25.922,36.111
101300,John C Calhoun State Community College,Tanner,AL,South,5.891,11,Associates,Public,Rural,No,NA,NA,No,6492,6.267,11.128,3.577,4.535,6.896,31.2,19.91,28.54,45.5343703,25.186,33.834
102400,University of West Alabama,Livingston,AL,South,12.5,5.8,Graduate,Public,Rural,No,93.13,1035,No,2247,16.747,22.645,8.285,6.686,6.551,53.46,67.35,40.11,40.3210576,25.5525,35.767
102600,Marion Military Institute,Marion,AL,South,5.5,7.3,Associates,Public,Rural,No,57.5,1147,No,400,11.19,18.568,2.52,3.869,6.449,41.56,45.48,40.73,23.3802817,38.434,48.92
102800,Miles College,Fairfield,AL,South,15.25,11.4,Bachelors,Private nonprofit,Suburb,Yes,NA,NA,No,1438,14.912,22.684,5.591,3.873,4.971,83.65,89.15,23.51,41.6458853,17.7025,30.47
102900,University of Mobile,Mobile,AL,South,19.645,7.2,Graduate,Private nonprofit,Rural,No,66.57,NA,No,1164,23.416,36.89,10.046,7.056,5.265,30.13,46.92,48.9,32.4285714,39.7,40.28
100400,University of Montevallo,Montevallo,AL,South,15.815,5.4,Graduate,Public,Suburb,No,60.52,1131,No,2186,18.584,26.018,9.089,13.809,7.623,39.18,55.37,54.15,32.5237592,43.813,38.378
569700,Northwest-Shoals Community College,Muscle Shoals,AL,South,5.5,12.9,Associates,Public,Small City,No,NA,NA,No,2321,6.166,13.107,2.686,5.89,6.506,40.18,22.41,24.52,51.4111788,21.195,31.19
101600,University of North Alabama,Florence,AL,South,15.174,8.8,Graduate,Public,Small City,No,82.66,NA,No,5411,13.699,21.502,8.406,8.384,8.985,35.42,45.64,49.95,36.326024,39.436,39.316
103100,Northeast Alabama Community College,Rainsville,AL,South,4.5,15.8,Associates,Public,Rural,No,NA,NA,No,1642,3.759,9.2,2.291,4.94,7.041,42.03,9.26,46.98,58.277592,22.763,31.801
103300,Oakwood University,Huntsville,AL,South,19.5,11.8,Graduate,Private nonprofit,Small City,Yes,88.81,NA,No,1320,26.953,37.764,15.12,8.642,4.705,53.59,75.4,50,17.623498,36.829,37.922
103600,Samford University,Birmingham,AL,South,15.857,2,Graduate,Private nonprofit,Suburb,No,83.99,1219,No,3573,30.072,49.634,20.062,15.372,9.007,11.45,30.8,77.2,13.8055222,87.745,53.223
103800,Snead State Community College,Boaz,AL,South,5.948,10.5,Associates,Public,Town,No,NA,NA,No,1489,5.746,11.531,2.963,3.119,8.385,42.58,20.55,49.54,53.262519,23.735,30.808
105700,University of South Alabama,Mobile,AL,South,17.25,6.3,Graduate,Public,Small City,No,73.03,1162,No,8787,16.826,21.694,9.146,9.509,7.507,38.93,54.89,44.91,33.4257975,36.199,43.123
104100,Spring Hill College,Mobile,AL,South,19.5,4.3,Graduate,Private nonprofit,Small City,No,54.16,1125,No,1058,22.56,55.844,12.886,7.979,6.04,36.64,80.6,56.91,25.1633987,61.189,47.96
104400,Stillman College,Tuscaloosa,AL,South,15.375,17.7,Bachelors,Private nonprofit,Small City,Yes,55.53,NA,No,699,19.846,27.665,8.6,3.129,5.3,79.21,79.67,21.51,41.0505837,19.89,32.146
104600,Talladega College,Talladega,AL,South,13,17.5,Graduate,Private nonprofit,Town,Yes,NA,NA,No,1142,19.863,24.22,9.505,3.903,6.1,89.92,80.33,30.14,39.8058252,18.81,28.412
104700,Troy University,Troy,AL,South,15.95,7.3,Graduate,Public,Town,No,92.43,1094,No,12294,14.992,21.251,9.697,6.886,6.785,41.48,64.39,50.17,38.9845712,29.641,39.339
105000,Tuskegee University,Tuskegee,AL,South,19.5,10.4,Graduate,Private nonprofit,Town,Yes,61.13,1016,No,2280,36.528,40.75,15.358,12.714,7.224,57.48,7.64,51.89,23.0643847,35.336,44.419
1146200,University of Alaska Anchorage,Anchorage,AK,Far West,11,3.4,Graduate,Public,Large City,No,76.83,NA,No,8257,11.782,18.946,7.763,12.307,9.375,23.23,19.94,30.12,38.9193875,33.525,47.891
106300,University of Alaska Fairbanks,Fairbanks,AK,Far West,11,8.5,Graduate,Public,Suburb,No,67.01,1138,No,4259,10.51,19.135,8.601,18.087,9.658,22.74,20.42,38.7,39.8832685,35.967,43.728
106500,University of Alaska Southeast,Juneau,AK,Far West,10.223,5.1,Graduate,Public,Town,No,63.52,NA,No,1063,10.292,16.31,8.4,15.823,8.462,16.81,15.64,17.53,39.5143488,34.718,40.727
106100,Alaska Pacific University,Anchorage,AK,Far West,12.892,5.9,Graduate,Private nonprofit,Large City,No,90.65,NA,No,298,20.651,34.35,12.056,12.472,6.34,43.88,49.55,55.56,NA,38.81,47.267
3160300,Alaska Vocational Technical Center,Seward,AK,Far West,5.5,9.8,Certificate,Public,Rural,No,NA,NA,No,185,7.578,15.827,8.574,37.837,NA,3.63,1.24,92.13,44.137931,22.043,36.167
2576900,Charter College,Vancouver,WA,Far West,12.666,9.1,Bachelors,Prviate for-profit,Small City,No,NA,NA,No,2120,24.629,31.263,6.84,2.269,4.84,59.5,68.07,51.69,55.4040144,18.566,36.609
2541000,Alaska Career College,Anchorage,AK,Far West,7.984,7.1,Associates,Prviate for-profit,Large City,No,NA,NA,No,412,15.191,19.344,7.581,3.217,4.166,67,65.82,79.38,47.6772616,23.1135,31.891
966403,Empire Beauty School-Tucson,Tucson,AZ,Rockies & Southwest,8.028,11.9,Certificate,Prviate for-profit,Large City,No,NA,NA,No,114,15.667,20.207,9.644,8.954,NA,66.08,54.39,57.89,56.9871795,14.099,23.974
2100600,Carrington College-Phoenix North,Phoenix,AZ,Rockies & Southwest,9.075,15.3,Associates,Prviate for-profit,Large City,No,NA,NA,No,986,22.5,26.708,8.733,4.671,5.768,58.96,64.41,62.84,55.4835072,16.8325,32.585
886400,Arizona Academy of Beauty,Tucson,AZ,Rockies & Southwest,4.303,17.8,Certificate,Prviate for-profit,Large City,No,NA,NA,No,52,6.637,16.743,10.893,1.606,NA,77.78,57.14,60,50.5376344,12.6075,25.265
2306807,Miller-Motte College-Arizona Automotive Institute,Glendale,AZ,Rockies & Southwest,9.5,18.9,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,368,32.829,36.106,23.363,9.804,NA,59.88,49.21,56.17,58.6231884,16.31,28.204
2218800,Brookline College-Phoenix,Phoenix,AZ,Rockies & Southwest,9.491,14.2,Graduate,Prviate for-profit,Large City,No,NA,NA,No,1511,30.747,35.678,14.726,3.922,6.508,56.5,46.49,50.31,55.9032717,15.0035,24.653
108100,Arizona State University Campus Immersion,Tempe,AZ,Rockies & Southwest,13.632,4.5,Graduate,Public,Small City,No,88.37,1207,No,62633,13.107,27.056,18.164,12.931,11.25,33.15,34.77,66.01,38.1317921,35.8515,55.749
107100,Arizona Western College,Yuma,AZ,Rockies & Southwest,4,12.1,Associates,Public,Small City,No,NA,NA,No,5859,10.023,15.171,0.936,5.901,7.393,43.61,1.12,23.96,61.0764687,21.4625,32.346
108300,University of Arizona,Tucson,AZ,Rockies & Southwest,14.198,5.4,Graduate,Public,Large City,No,85.13,1220,No,34659,13.358,27.461,14.662,13.699,10.305,28.75,33.28,64.89,31.4072957,43.043,55.205
728300,Central Arizona College,Coolidge,AZ,Rockies & Southwest,6.478,12.2,Associates,Public,Rural,No,NA,NA,No,3985,5.804,10.699,1.278,6.615,6.832,40.89,7.2,16.32,49.8192045,23.6595,34.165
2280500,Charles of Italy Beauty College,Lake Havasu City,AZ,Rockies & Southwest,7,9,Certificate,Prviate for-profit,Small City,No,NA,NA,No,52,9.851,13.727,9.751,6.061,NA,67.09,65.82,63.89,49.2307692,14.913,22.726
107200,Cochise County Community College District,Sierra Vista,AZ,Rockies & Southwest,5.5,4.9,Associates,Public,Small City,No,NA,NA,No,3135,6.26,11.353,0.993,2.98,6.309,37.85,6.13,28.73,48.6238532,20.864,32.656
1054208,Empire Beauty School-Chandler,Chandler,AZ,Rockies & Southwest,7.917,11.4,Certificate,Prviate for-profit,Large City,No,NA,NA,No,44,16.032,20.076,10.604,9.471,NA,57.65,47.06,57.89,50.1391208,15.061,24.22
1085800,Avalon Institute-Mesa,Mesa,AZ,Rockies & Southwest,6.312,16.1,Certificate,Prviate for-profit,Large City,No,NA,NA,No,340,16.397,20.567,7.63,3.849,NA,56.93,59.58,67.95,48.8605287,23.353,23.05
147902,Embry-Riddle Aeronautical University-Prescott,Prescott,AZ,Rockies & Southwest,14,4.1,Graduate,Private nonprofit,Rural,No,66.85,1238,No,2959,35.432,54.536,26.095,13.598,9.256,20.35,40.12,59.16,35.5459272,38.662,77.768
107600,Glendale Community College,Glendale,AZ,Rockies & Southwest,4.001,12.1,Associates,Public,Suburb,No,NA,NA,No,11506,9.605,14.471,1.809,5.598,9.179,31.62,9.23,14.4,52.9686243,22.267,40.144
107400,Grand Canyon University,Phoenix,AZ,Rockies & Southwest,12.5,5,Graduate,Prviate for-profit,Large City,No,80.69,NA,No,62424,20.585,31.376,11.47,2.306,6.87,44.56,57.56,46.57,47.4408053,29.879,39.783
830300,GateWay Community College,Phoenix,AZ,Rockies & Southwest,4.5,10.2,Associates,Public,Large City,No,NA,NA,No,3875,10.106,15.328,2.299,7.768,8.515,31.5,13.6,19.55,56.622807,21.26,42.02
107700,Mesa Community College,Mesa,AZ,Rockies & Southwest,4.5,11.2,Associates,Public,Large City,No,NA,NA,No,13485,10.504,15.405,2.292,5.401,9.298,26.09,10.64,18.04,45.7851491,22.6085,40.763
1186400,Mohave Community College,Kingman,AZ,Rockies & Southwest,8.625,11.3,Associates,Public,Rural,No,NA,NA,No,2410,7.267,12.325,2.069,4.684,6.308,38.43,9.98,18.3,53.6089699,19.727,31.007
2100500,Universal Technical Institute of Arizona Inc-Motorcycle Mechanics Institute Division,Phoenix,AZ,Rockies & Southwest,12,11.9,Certificate,Prviate for-profit,Large City,No,NA,NA,No,789,19.127,23.064,8.432,3.332,NA,45.99,52.35,64.68,51.090218,26.362,45.646
108200,Northern Arizona University,Flagstaff,AZ,Rockies & Southwest,12.5,4.6,Graduate,Public,Small City,No,81.64,NA,No,24880,14.308,27.969,7.638,6.753,8.931,32.68,39.94,56.87,38.6862576,41.212,46.95
107800,Phoenix College,Phoenix,AZ,Rockies & Southwest,5.25,12,Associates,Public,Large City,No,NA,NA,No,7655,9.671,14.974,1.783,5.843,8.897,36.36,10.43,14.98,61.575524,20.661,36.477
726600,Pima Community College,Tucson,AZ,Rockies & Southwest,4.498,14,Associates,Public,Large City,No,NA,NA,No,13606,3.846,8.856,2.139,4.708,7.217,35.13,11.38,17.8,47.7607973,20.576,35.828
2065300,Prescott College,Prescott,AZ,Rockies & Southwest,12.5,4.7,Graduate,Private nonprofit,Small City,No,98.42,1141,No,413,22.082,43.649,13.813,6.721,5.423,44.91,53.69,48.78,23.1958763,26.676,35.112
1168900,Refrigeration School Inc,Phoenix,AZ,Rockies & Southwest,7.917,7.6,Associates,Prviate for-profit,Large City,No,NA,NA,No,897,20.872,27.225,14.061,1.964,4.39,67.71,72.33,71.36,52.2565321,21.165,46.09
2177500,Rio Salado College,Tempe,AZ,Rockies & Southwest,3.602,11.5,Associates,Public,Small City,No,NA,NA,No,6288,9.156,13.516,3.132,1.925,6.676,10.24,6.86,3.9,47.3234743,21.8085,40.941
2113800,Roberto-Venn School of Luthiery,Phoenix,AZ,Rockies & Southwest,7.307,4.3,Certificate,Prviate for-profit,Large City,No,NA,NA,No,23,21.557,24.9,14.085,12.752,NA,19.57,36.96,86.67,NA,26.7175,31.672
830400,Scottsdale Community College,Scottsdale,AZ,Rockies & Southwest,4.5,10.1,Associates,Public,Rural,No,NA,NA,No,5567,11.088,15.681,2.538,7.556,9.33,14.61,7.88,17.15,40.233498,22,43.007
2146600,South Mountain Community College,Phoenix,AZ,Rockies & Southwest,4.5,16.3,Associates,Public,Large City,No,NA,NA,No,2487,9.834,14.737,1.475,6.7,9.139,37.38,9.23,19.14,58.9511754,21.078,34.641
711300,Arizona Christian University,Glendale,AZ,Rockies & Southwest,7.132,22.5,Bachelors,Private nonprofit,Suburb,No,71.47,1031,No,883,29.065,44.585,12.312,4.685,5.102,38.04,63.83,43.79,38.2550336,36.2065,37.531
822100,Universal Technical Institute of Arizona Inc,Avondale,AZ,Rockies & Southwest,12,11.9,Associates,Prviate for-profit,Suburb,No,NA,NA,No,1845,24.166,28.609,14.223,3.309,5.289,53.2,63.55,66.82,54.8605358,28.618,51.439
107900,Yavapai College,Prescott,AZ,Rockies & Southwest,7,12.5,Associates,Public,Small City,No,NA,NA,No,3951,6.814,11.934,2.226,6.657,7.513,26.06,6.42,31.69,50,17.699,34.014
110100,University of Arkansas at Little Rock,Little Rock,AR,South,13.765,6.2,Graduate,Public,Small City,No,56.04,1098,No,5620,16.065,20.416,6.302,8.062,9.822,39.41,43.12,41.69,39.1040462,27.239,40.077
108700,Arkansas Baptist College,Little Rock,AR,South,9.5,21,Bachelors,Private nonprofit,Small City,Yes,NA,NA,No,468,16.961,22.405,7.82,2.279,4.303,80.53,70.32,12.46,44.9528937,14.641,26.71
3005100,Arkansas Beauty School-Little Rock,Little Rock,AR,South,6.333,4.2,Certificate,Prviate for-profit,Small City,No,NA,NA,No,15,23.066,27.191,3.349,1.008,NA,56.34,56.81,0,55.4054054,11.328,17.3
3997300,Arkansas Beauty College,Russellville,AR,South,5.503,9,Certificate,Prviate for-profit,Town,No,NA,NA,No,38,10.659,14.167,10.631,4.353,NA,71.43,51.43,63.64,52.9411765,14.185,17.966
108800,Lyon College,Batesville,AR,South,9.5,8.2,Bachelors,Private nonprofit,Town,No,50.15,1198,No,665,20.706,41.396,10.178,12.587,6.548,41.54,64.35,42.52,30,51.394,43.343
3023400,Arkansas Technical School,North Little Rock,AR,South,9.5,20.3,Certificate,Prviate for-profit,Small City,No,NA,NA,No,84,20.567,26.762,14.751,3.316,NA,88.17,88.17,0,61.8421053,9.5125,22.139
2363502,Arthur's Beauty College,Fort Smith,AR,South,8.823,2.4,Certificate,Prviate for-profit,Small City,No,NA,NA,No,29,10.667,13.437,9.894,5.803,NA,50,59.09,52,54.2857143,15.1055,18.435
110800,University of Arkansas,Fayetteville,AR,South,15,4.1,Graduate,Public,Small City,No,77.67,1236,No,22624,16.507,23.997,10.131,11.441,9.951,18.58,36.02,68.5,25.9961487,64.201,51.702
108600,University of Arkansas at Pine Bluff,Pine Bluff,AR,South,15.188,13.6,Graduate,Public,Small City,Yes,59.66,900,No,2440,11.631,19.541,4.433,8.129,5.885,69.69,68.43,38.92,36.7737526,22.3,31.984
109100,Arkansas State University-Beebe,Beebe,AR,South,5.5,7,Associates,Public,Town,No,NA,NA,No,2137,9.063,14.71,1.792,4.104,5.089,39.64,14.86,41.7,45.6161864,24.595,33.07
109000,Arkansas State University,Jonesboro,AR,South,15.156,3.3,Graduate,Public,Small City,No,67.19,1149,No,7739,14.189,23.009,4.233,5.604,7.24,38.89,48.77,53.01,38.8266797,33.45,37.755
108900,Arkansas Tech University,Russellville,AR,South,12,5.8,Graduate,Public,Town,No,97.66,NA,No,7384,11.721,19.361,4.687,4.939,6.829,36.59,35.32,44.22,45.7478006,32.169,38.58
108500,University of Arkansas at Monticello,Monticello,AR,South,9.5,10.4,Graduate,Public,Town,No,NA,NA,No,2048,10.451,18.822,4.106,8.774,5.759,48.81,46.35,35.61,45.3397474,23.351,33.821
2538503,Arthur's Beauty College,Jacksonville,AR,South,7,3.1,Certificate,Prviate for-profit,Suburb,No,NA,NA,No,57,10.642,14.803,14.099,8.262,NA,81.48,74.07,45.45,46.0674157,15.532,19.981
3105200,Baptist Health College Little Rock,Little Rock,AR,South,9.5,2,Associates,Private nonprofit,Small City,No,50,1050,No,661,23.234,24.47,5.675,11.439,6.84,64.94,79.55,85.71,41.6955017,29.617,54.924
2052200,Black River Technical College,Pocahontas,AR,South,6,6.8,Associates,Public,Rural,No,NA,NA,No,1105,4.721,12.97,1.548,8.19,4.953,52.17,19.09,29.77,48.0697385,20.619,30.617
109200,University of Central Arkansas,Conway,AR,South,13.5,4.8,Graduate,Public,Small City,No,93.78,1166,No,8237,16.554,23.185,5.598,7.957,7.166,37.77,45.62,45.73,34.5958922,37.082,42.472
109300,Central Baptist College,Conway,AR,South,14.043,10.4,Bachelors,Private nonprofit,Small City,No,49.81,1041,No,554,15.482,26.39,8.326,3.543,5.51,46.1,57.06,38.46,34.5549738,38.278,40.099
109500,Crowley's Ridge College,Paragould,AR,South,10.875,12.5,Bachelors,Private nonprofit,Rural,No,NA,NA,No,172,14.395,23.348,8.635,3.851,4.132,54.01,70.59,38.71,39.5683453,47.685,27.898
1226000,East Arkansas Community College,Forrest City,AR,South,3.5,17.7,Associates,Public,Town,No,NA,NA,No,652,6.683,12.762,1.952,5.394,5.233,50.15,5.33,25,50.8287293,18.823,28.549
2272400,Eastern College of Health Vocations-Little Rock,Little Rock,AR,South,3.412,13.3,Certificate,Prviate for-profit,Small City,No,NA,NA,No,80,13.041,17.474,3.751,1.593,NA,85.35,78.98,48.52,59.4218415,11.2415,23.049
3124900,Paul Mitchell the School-Little Rock,North Little Rock,AR,South,9.833,10.1,Certificate,Prviate for-profit,Small City,No,NA,NA,No,405,22,26.428,11.275,2.342,NA,75.74,74.16,59.57,45.6790124,19.466,16.693
1210500,National Park College,Hot Springs,AR,South,6.5,13.2,Associates,Public,Suburb,No,NA,NA,No,1895,9.198,14.685,1.511,7.929,5.096,67.79,35.1,19.53,45.6661316,17.464,28.453
2073500,University of Arkansas Community College-Batesville,Batesville,AR,South,6.5,11.6,Associates,Public,Town,No,NA,NA,No,844,9.914,13.911,1.058,4.78,3.83,41.65,13.25,52.28,45.8571429,22.454,29.978
109700,Harding University,Searcy,AR,South,21.5,3.1,Graduate,Private nonprofit,Town,No,55.07,1207,No,3492,19.456,31.647,14.535,10.12,7.492,22.86,50.15,71.52,20.5479452,71.055,47.52
109800,Henderson State University,Arkadelphia,AR,South,11,4.8,Graduate,Public,Town,No,74.9,1098,No,2603,14.902,23.005,3.114,5.843,6.704,43.21,43.32,34.11,37.6738306,30.416,39.02
109900,Hendrix College,Conway,AR,South,21.5,3.1,Graduate,Private nonprofit,Small City,No,70.54,NA,No,1065,19.746,64.046,11.206,13.895,7.485,29.85,50.86,65.5,19.2066806,64.2955,45.626
3007100,Hot Springs Beauty College,Hot Springs,AR,South,7.383,8.6,Certificate,Prviate for-profit,Small City,No,NA,NA,No,81,11.008,17.419,7.635,3.607,NA,87.5,76.04,38.46,44.6808511,13.946,14.949
110000,John Brown University,Siloam Springs,AR,South,18,3.8,Graduate,Private nonprofit,Town,No,58.86,1227,No,1437,21.957,40.774,11.59,8.435,6.937,27.07,41.98,64.47,28.8828338,52.3505,51.785
2341700,Career Academy of Hair Design,Springdale,AR,South,6.365,15.2,Certificate,Prviate for-profit,Small City,No,NA,NA,No,192,11.329,15.51,8.472,4.193,NA,82.35,82.01,58.42,60.8843537,17.5265,22.182
1074100,Academy of Salon and Spa,Fort Smith,AR,South,5.36,6.5,Certificate,Prviate for-profit,Small City,No,NA,NA,No,53,15.947,18.779,8.775,6.225,NA,65.96,57.45,85,50.5050505,13.269,20.056
2284200,New Tyler Barber College Inc,North Little Rock,AR,South,9.418,16.1,Certificate,Prviate for-profit,Small City,No,NA,NA,No,35,15.668,21.081,4.243,2.93,NA,78.72,34.04,70,56,6,16.431
1226100,North Arkansas College,Harrison,AR,South,5.812,11.5,Associates,Public,Town,No,NA,NA,No,1211,6.439,11.751,1.321,6.823,5.386,48.03,10.8,27.14,53.7511871,21.3885,30.771
110200,Ouachita Baptist University,Arkadelphia,AR,South,14.954,6.1,Bachelors,Private nonprofit,Town,No,61.77,1203,No,1520,20.639,40.2,9.796,9.047,6.51,26.45,45.87,60.48,23.5489221,62.149,44.927
997600,Arkansas State University Three Rivers,Malvern,AR,South,5.5,7.2,Associates,Public,Town,No,NA,NA,No,460,6.704,12.436,2.038,9.111,4.776,28.7,18.43,30,50,24.497,31.68
2087000,Ozarka College,Melbourne,AR,South,7.2,11.5,Associates,Public,Rural,No,NA,NA,No,722,5.694,11.345,1.49,4.887,4.772,54.57,19.13,56.92,50.9219858,17.5,27.29
109400,University of the Ozarks,Clarksville,AR,South,8.75,20.3,Bachelors,Private nonprofit,Town,No,55.9,1070,No,831,14.323,34.832,10.781,8.151,6.68,39.2,46.48,47.37,34.6875,40.9315,39.347
524500,University of Arkansas Community College-Morrilton,Morrilton,AR,South,6.25,6.2,Associates,Public,Town,No,100,NA,No,1631,7.41,13.51,2.184,4.992,5.151,51.42,17.59,37.1,49.2526158,22.457,30.637
110300,Philander Smith College,Little Rock,AR,South,12.342,21.8,Bachelors,Private nonprofit,Small City,Yes,NA,NA,No,796,14.046,26.178,7.481,4.708,5.971,80.32,80.62,33.64,43.0340557,18.743,35.583
110400,Phillips Community College of the University of Arkansas,Helena,AR,South,3.063,14.7,Associates,Public,Rural,No,NA,NA,No,593,4.704,10.475,1.37,8.602,4.843,37.53,0,40.52,44.5945946,15.1605,27.061
570700,Southeast Arkansas College,Pine Bluff,AR,South,5.332,7.8,Associates,Public,Small City,No,NA,NA,No,921,7.142,12.716,2.358,6.784,4.772,59.59,24.36,19.19,52.7740189,17.448,28.312
2202400,Professional Cosmetology Education Center,El Dorado,AR,South,9.833,11.2,Certificate,Prviate for-profit,Town,No,NA,NA,No,38,5.845,10.895,14.633,2.117,NA,74.55,85.45,55.56,NA,22.978,16.062
2075300,University of Arkansas-Pulaski Technical College,North Little Rock,AR,South,7,5.1,Associates,Public,Small City,No,NA,NA,No,4311,12.788,18.41,2.85,5.375,4.783,49.58,44.26,24.15,43.9144737,20.542,30.867
573200,University of Arkansas Hope-Texarkana,Hope,AR,South,3.5,5,Associates,Public,Town,No,NA,NA,No,834,6.613,12.374,1.341,6.818,4.53,43.34,0,37.74,55.0377834,17.783,27.515
792100,Paul Mitchell the School-Arkansas,Fayetteville,AR,South,9.5,7.1,Certificate,Prviate for-profit,Small City,No,NA,NA,No,101,16.795,20.6,8.203,2.797,NA,51.25,58.75,78.13,48.2014389,25.628,24.457
2569600,Searcy Beauty College,Searcy,AR,South,8.415,24,Certificate,Prviate for-profit,Town,No,NA,NA,No,79,12.323,17.503,10.589,0.905,NA,55.86,59.46,38.24,67.0454546,12.782,13.93
110500,Shorter College,N Little Rock,AR,South,14.25,9.5,Associates,Private nonprofit,Small City,Yes,NA,NA,No,223,15.709,19.113,21.473,9.223,3.986,90.95,80.54,42,55.7281553,0,NA
110600,Williams Baptist University,Walnut Ridge,AR,South,8.25,8.6,Graduate,Private nonprofit,Rural,No,69.3,1088,No,580,16.548,30.063,8.317,4.685,5.427,53.23,77.19,37.8,32.3529412,43.6315,36.232
2074600,South Arkansas Community College,El Dorado,AR,South,6.963,6.9,Associates,Public,Town,No,NA,NA,No,1004,7.293,12.251,2.713,8.071,4.965,46.92,21.76,20.69,53.9556962,19.138,31.232
110700,Southern Arkansas University Main Campus,Magnolia,AR,South,12.53,13.4,Graduate,Public,Town,No,68.53,1120,No,3121,15.321,23.044,4.775,5.78,6.889,45.57,73.73,42.61,42.0921544,29.9455,39.191
